Province,Last_Update,Country_Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Continent
Costa Rica,2020-03-16,Costa Rica,9.7489,-83.7534,35.0,0.0,0.0,0.0,Americas
Croatia,2020-03-16,Croatia,45.1667,15.5,57.0,0.0,2.0,0.0,Europe
Cyprus,2020-03-16,Cyprus,35.1264,33.4299,33.0,0.0,0.0,0.0,Asia
Czech Republic,2020-03-16,Czech Republic,49.8175,15.473,298.0,0.0,3.0,0.0,Europe
Denmark/Denmark,2020-03-16,Denmark,56.2639,9.5018,914.0,3.0,1.0,0.0,Europe
Denmark/Faroe Islands,2020-03-16,Denmark,61.8926,-6.9118,18.0,0.0,0.0,0.0,Europe
Ecuador,2020-03-16,Ecuador,-1.8312,-78.1834,37.0,2.0,0.0,0.0,Americas
Egypt,2020-03-16,Egypt,26.8206,30.8025,150.0,2.0,27.0,0.0,Africa
Estonia,2020-03-16,Estonia,58.5953,25.0136,205.0,0.0,1.0,0.0,Europe
Ethiopia,2020-03-16,Ethiopia,9.145,40.4897,5.0,0.0,0.0,0.0,Africa
Finland,2020-03-16,Finland,64.0,26.0,277.0,0.0,10.0,0.0,Europe
France/France,2020-03-16,France,46.2276,2.2137,6633.0,148.0,12.0,0.0,Europe
France/French Guiana,2020-03-16,France,4.0,-53.0,5.0,0.0,0.0,0.0,Europe
France/Guadeloupe,2020-03-16,France,16.265,-61.551,3.0,0.0,0.0,0.0,Europe
France/Mayotte,2020-03-16,France,-12.8275,45.166244,1.0,0.0,0.0,0.0,Europe
France/Saint Barthelemy,2020-03-16,France,17.9,-62.8333,3.0,0.0,0.0,0.0,Europe
French Guiana,2020-03-16,French Guiana,3.9339,-53.1258,11.0,0.0,0.0,0.0,Americas
Georgia,2020-03-16,Georgia,42.3154,43.3569,33.0,0.0,1.0,0.0,Asia
Germany,2020-03-16,Germany,51.1657,10.451526,7272.0,17.0,67.0,0.0,Europe
Greece,2020-03-16,Greece,39.0742,21.8243,331.0,4.0,8.0,0.0,Europe
Greenland,2020-03-16,Greenland,72.0,-40.0,1.0,0.0,0.0,0.0,Americas
Guadeloupe,2020-03-16,Guadeloupe,16.265,-61.551,6.0,0.0,0.0,0.0,Americas
Guam,2020-03-16,Guam,13.4443,144.7937,3.0,0.0,0.0,0.0,Oceania
Guatemala,2020-03-16,Guatemala,15.7835,-90.2308,2.0,1.0,0.0,0.0,Americas
Honduras,2020-03-16,Honduras,15.2,-86.2419,6.0,0.0,0.0,0.0,Americas
Hungary,2020-03-16,Hungary,47.1625,19.5033,39.0,1.0,1.0,0.0,Europe
Iceland,2020-03-16,Iceland,64.9631,-19.0208,180.0,0.0,0.0,0.0,Europe
India,2020-03-16,India,21.0,78.9629,119.0,2.0,13.0,0.0,Asia
Indonesia,2020-03-16,Indonesia,-0.7893,113.9213,134.0,5.0,8.0,0.0,Asia
Iran,2020-03-16,Iran,32.427908,53.68804599999999,14991.0,853.0,4590.0,0.0,Asia
Iraq,2020-03-16,Iraq,33.2232,44.0,124.0,10.0,26.0,0.0,Asia
Ireland,2020-03-16,Ireland,53.27955,-7.6921,169.0,2.0,0.0,0.0,Europe
Israel,2020-03-16,Israel,31.0461,35.0,255.0,0.0,4.0,0.0,Asia
Italy,2020-03-16,Italy,43.0,12.5674,27980.0,2158.0,2749.0,0.0,Europe
Jamaica,2020-03-16,Jamaica,18.1096,-77.2975,10.0,0.0,2.0,0.0,Americas
Japan,2020-03-16,Japan,36.204824,138.252924,825.0,27.0,144.0,0.0,Asia
Jordan,2020-03-16,Jordan,31.24,36.51,17.0,0.0,1.0,0.0,Asia
Kazakhstan,2020-03-16,Kazakhstan,48.0196,66.9237,10.0,0.0,0.0,0.0,Asia
Kenya,2020-03-16,Kenya,-0.0236,37.9062,3.0,0.0,0.0,0.0,Africa
Kuwait,2020-03-16,Kuwait,29.5,47.75,123.0,0.0,9.0,0.0,Asia
Latvia,2020-03-16,Latvia,56.8796,24.6032,34.0,0.0,1.0,0.0,Europe
Lebanon,2020-03-16,Lebanon,33.8547,35.8623,99.0,3.0,1.0,0.0,Asia
Liberia,2020-03-16,Liberia,6.4281,-9.429499,1.0,0.0,0.0,0.0,Africa
Lithuania,2020-03-16,Lithuania,55.1694,23.8813,17.0,0.0,1.0,0.0,Europe
Luxembourg,2020-03-16,Luxembourg,49.8153,6.1317,77.0,1.0,0.0,0.0,Europe
Malaysia,2020-03-16,Malaysia,4.2105,112.5,566.0,0.0,42.0,0.0,Asia
Malta,2020-03-16,Malta,35.9375,14.3754,30.0,0.0,2.0,0.0,Europe
Martinique,2020-03-16,Martinique,14.6415,-61.0242,15.0,1.0,0.0,0.0,Americas
Mayotte,2020-03-16,Mayotte,-12.8275,45.1662,1.0,0.0,0.0,0.0,Africa
Mexico,2020-03-16,Mexico,23.6345,-102.0,53.0,0.0,4.0,0.0,Americas
Moldova,2020-03-16,Moldova,47.4116,28.3699,23.0,0.0,0.0,0.0,Europe
Monaco,2020-03-16,Monaco,43.7384,7.4246,7.0,0.0,0.0,0.0,Europe
Morocco,2020-03-16,Morocco,31.7917,-7.0926,29.0,1.0,1.0,0.0,Africa
Netherlands/Curacao,2020-03-16,Netherlands,12.1696,-68.99,1.0,0.0,0.0,0.0,Europe
Netherlands/Netherlands,2020-03-16,Netherlands,52.1326,5.2913,1413.0,24.0,2.0,0.0,Europe
North Macedonia,2020-03-16,North Macedonia,41.6086,21.7453,18.0,0.0,1.0,0.0,Europe
Norway,2020-03-16,Norway,60.472,8.4689,1333.0,3.0,1.0,0.0,Europe
Oman,2020-03-16,Oman,21.512583,57.0,22.0,0.0,9.0,0.0,Asia
Pakistan,2020-03-16,Pakistan,30.3753,69.3451,136.0,0.0,2.0,0.0,Asia
Panama,2020-03-16,Panama,8.538,-80.7821,55.0,1.0,0.0,0.0,Americas
Paraguay,2020-03-16,Paraguay,-23.4425,-58.4438,8.0,0.0,0.0,0.0,Americas
Peru,2020-03-16,Peru,-9.19,-75.0152,86.0,0.0,0.0,0.0,Americas
Philippines,2020-03-16,Philippines,13.0,122.0,142.0,12.0,2.0,0.0,Asia
Poland,2020-03-16,Poland,51.9194,19.1451,177.0,4.0,13.0,0.0,Europe
Portugal,2020-03-16,Portugal,39.3999,-8.2245,331.0,0.0,3.0,0.0,Europe
Puerto Rico,2020-03-16,Puerto Rico,18.2,-66.5,3.0,0.0,0.0,0.0,Americas
Qatar,2020-03-16,Qatar,25.3548,51.1839,439.0,0.0,4.0,0.0,Asia
Reunion,2020-03-16,Reunion,-21.1151,55.5364,9.0,0.0,0.0,0.0,Africa
Romania,2020-03-16,Romania,46.0,25.0,158.0,0.0,9.0,0.0,Europe
Russia,2020-03-16,Russia,61.52401,105.3188,90.0,0.0,8.0,0.0,Europe
Rwanda,2020-03-16,Rwanda,-1.9403,29.8739,5.0,0.0,0.0,0.0,Africa
Saint Lucia,2020-03-16,Saint Lucia,13.9094,-60.9789,2.0,0.0,0.0,0.0,Americas
San Marino,2020-03-16,San Marino,43.9424,12.4578,109.0,7.0,4.0,0.0,Europe
Saudi Arabia,2020-03-16,Saudi Arabia,24.0,45.0792,118.0,0.0,2.0,0.0,Asia
Senegal,2020-03-16,Senegal,14.4974,-14.4524,24.0,0.0,2.0,0.0,Africa
Serbia,2020-03-16,Serbia,44.0165,21.0059,55.0,0.0,1.0,0.0,Europe
Seychelles,2020-03-16,Seychelles,-4.6796,55.492,3.0,0.0,0.0,0.0,Africa
Singapore,2020-03-16,Singapore,1.3521,103.8333,243.0,0.0,109.0,0.0,Asia
Slovakia,2020-03-16,Slovakia,48.669,19.699,63.0,0.0,0.0,0.0,Europe
Slovenia,2020-03-16,Slovenia,46.1512,14.9955,253.0,1.0,0.0,0.0,Europe
Somalia,2020-03-16,Somalia,5.152149,46.199616,1.0,0.0,0.0,0.0,Africa
South Africa,2020-03-16,South Africa,-30.5595,22.9375,62.0,0.0,0.0,0.0,Africa
South Korea,2020-03-16,South Korea,36.0,128.0,8236.0,75.0,1137.0,0.0,Asia
South Korea,2020-03-16,South Korea,36.0,128.0,8236.0,75.0,1137.0,0.0,Asia
Spain,2020-03-16,Spain,40.4637,-3.7492,9942.0,342.0,530.0,0.0,Europe
Sri Lanka,2020-03-16,Sri Lanka,7.8731,81.0,28.0,0.0,1.0,0.0,Asia
Sweden,2020-03-16,Sweden,63.0,18.643501,1103.0,6.0,1.0,0.0,Europe
Taiwan,2020-03-16,Taiwan,23.7,121.0,67.0,1.0,20.0,0.0,Asia
Tanzania,2020-03-16,Tanzania,-6.369,34.888822,1.0,0.0,0.0,0.0,Africa
Thailand,2020-03-16,Thailand,15.870032,101.0,147.0,1.0,35.0,0.0,Asia
Trinidad and Tobago,2020-03-16,Trinidad and Tobago,10.6918,-61.2225,4.0,0.0,0.0,0.0,Americas
Tunisia,2020-03-16,Tunisia,34.0,9.5375,20.0,0.0,0.0,0.0,Africa
Turkey,2020-03-16,Turkey,38.9637,35.2433,18.0,0.0,0.0,0.0,Asia
UK/Cayman Islands,2020-03-16,UK,19.3133,-81.2546,1.0,1.0,0.0,0.0,Europe
UK/Channel Islands,2020-03-16,UK,49.3723,-2.3643509999999996,6.0,0.0,0.0,0.0,Europe
UK/United Kingdom,2020-03-16,UK,55.3781,-3.436,1543.0,55.0,20.0,0.0,Europe
US/Alabama,2020-03-16,US,32.95448677539683,-85.32310504516668,29.0,0.0,0.0,0.0,Americas
US/Arizona,2020-03-16,US,33.7298,-104.46003296875,18.0,0.0,1.0,0.0,Americas
US/Arkansas,2020-03-16,US,34.969704,-90.63099988961538,22.0,0.0,0.0,0.0,Americas
US/California,2020-03-16,US,37.843961646034494,-118.11935556326529,557.0,7.0,6.0,0.0,Americas
US/Colorado,2020-03-16,US,39.059810999999996,-103.49634402352939,160.0,1.0,0.0,0.0,Americas
US/Connecticut,2020-03-16,US,41.61368014,-64.58384860333334,30.0,0.0,0.0,0.0,Americas
US/Delaware,2020-03-16,US,39.318523,-56.64992809249999,8.0,0.0,0.0,0.0,Americas
US/Diamond Princess,2020-03-16,US,35.4437,139.638,47.0,0.0,0.0,0.0,Americas
US/District of Columbia,2020-03-16,US,38.90417773,-77.01655992,22.0,0.0,0.0,0.0,Americas
US/Florida,2020-03-16,US,28.94075487910448,-81.07566622267856,155.0,5.0,0.0,0.0,Americas
US/Georgia,2020-03-16,US,33.040619,-83.0466550776259,121.0,1.0,0.0,0.0,Americas
US/Grand Princess,2020-03-16,US,37.64894,-122.665479,20.0,0.0,0.0,0.0,Americas
US/Hawaii,2020-03-16,US,21.094317999999998,-125.93156463999999,7.0,0.0,0.0,0.0,Americas
US/Illinois,2020-03-16,US,40.3495,-87.45090539370368,105.0,0.0,2.0,0.0,Americas
US/Indiana,2020-03-16,US,39.906888021341466,-85.29148706795694,25.0,1.0,0.0,0.0,Americas
US/Iowa,2020-03-16,US,42.10310177116281,-91.47892485684207,23.0,0.0,0.0,0.0,Americas
US/Kansas,2020-03-16,US,38.5266,-96.66246899853658,11.0,1.0,0.0,0.0,Americas
US/Kentucky,2020-03-16,US,37.75422243044777,-84.12824026176472,21.0,1.0,1.0,0.0,Americas
US/Louisiana,2020-03-16,US,31.169546,-90.30568794114755,136.0,3.0,0.0,0.0,Americas
US/Maine,2020-03-16,US,44.693946999999994,-64.49874688384615,17.0,0.0,0.0,0.0,Americas
US/Maryland,2020-03-16,US,39.063946,-73.39660073958332,41.0,0.0,3.0,0.0,Americas
US/Massachusetts,2020-03-16,US,42.2302,-66.46440351071429,197.0,0.0,1.0,0.0,Americas
US/Michigan,2020-03-16,US,44.04362008975902,-82.53538168771432,53.0,0.0,0.0,0.0,Americas
US/Minnesota,2020-03-16,US,45.6945,-92.37811347226415,54.0,0.0,0.0,0.0,Americas
US/Mississippi,2020-03-16,US,32.88213839552631,-88.56565681493977,13.0,0.0,0.0,0.0,Americas
US/Missouri,2020-03-16,US,38.456849347628875,-91.04629021235294,6.0,0.0,0.0,0.0,Americas
US/Nebraska,2020-03-16,US,41.321794947204275,-93.55767234636365,18.0,0.0,0.0,0.0,Americas
US/Nevada,2020-03-16,US,39.347973615624994,-105.80693274000001,45.0,1.0,0.0,0.0,Americas
US/New Hampshire,2020-03-16,US,43.478972876,-64.447023466,17.0,0.0,0.0,0.0,Americas
US/New Jersey,2020-03-16,US,40.298904,-71.23052018227273,178.0,2.0,1.0,0.0,Americas
US/New Mexico,2020-03-16,US,34.840515,-105.88710740909092,17.0,0.0,0.0,0.0,Americas
US/New York,2020-03-16,US,42.70500231157894,-73.97152637,967.0,10.0,0.0,0.0,Americas
US/North Carolina,2020-03-16,US,35.6301,-78.71395914811885,38.0,0.0,0.0,0.0,Americas
US/Ohio,2020-03-16,US,40.39930178586667,-82.7649,50.0,0.0,0.0,0.0,Americas
US/Oklahoma,2020-03-16,US,35.565342,-92.94360247599998,10.0,0.0,0.0,0.0,Americas
US/Oregon,2020-03-16,US,44.67145508571428,-121.47691959722222,39.0,1.0,0.0,0.0,Americas
US/Pennsylvania,2020-03-16,US,40.81807835477612,-77.209755,77.0,0.0,0.0,0.0,Americas
US/Puerto Rico,2020-03-16,US,18.2208,-66.5901,5.0,0.0,0.0,0.0,Americas
US/Rhode Island,2020-03-16,US,41.6809,-59.553420915000004,21.0,0.0,0.0,0.0,Americas
US/South Carolina,2020-03-16,US,33.984007414523816,-80.92424975880951,33.0,1.0,0.0,0.0,Americas
US/South Dakota,2020-03-16,US,44.2998,-98.54136306000001,10.0,1.0,0.0,0.0,Americas
US/Tennessee,2020-03-16,US,35.88510221221052,-83.96382623373495,52.0,0.0,0.0,0.0,Americas
US/Texas,2020-03-16,US,31.684297522421517,-97.563461,85.0,0.0,0.0,0.0,Americas
US/Utah,2020-03-16,US,40.150032,-104.67646266874999,39.0,0.0,0.0,0.0,Americas
US/Vermont,2020-03-16,US,44.159495798571434,-67.11913334769231,12.0,0.0,0.0,0.0,Americas
US/Virgin Islands,2020-03-16,US,18.3358,-64.8963,1.0,0.0,0.0,0.0,Americas
US/Virginia,2020-03-16,US,37.769337,-77.35055333708335,49.0,1.0,0.0,0.0,Americas
US/Washington,2020-03-16,US,47.400902,-117.39640208,904.0,48.0,1.0,0.0,Americas
US/Wisconsin,2020-03-16,US,44.395143494861124,-87.7893884079592,47.0,0.0,1.0,0.0,Americas
Ukraine,2020-03-16,Ukraine,48.3794,31.1656,7.0,1.0,0.0,0.0,Europe
United Arab Emirates,2020-03-16,United Arab Emirates,24.0,54.0,98.0,0.0,23.0,0.0,Asia
Uruguay,2020-03-16,Uruguay,-32.5228,-55.7658,8.0,0.0,0.0,0.0,Americas
Uzbekistan,2020-03-16,Uzbekistan,41.3775,64.5853,6.0,0.0,0.0,0.0,Asia
Venezuela,2020-03-16,Venezuela,6.4238,-66.5897,17.0,0.0,0.0,0.0,Americas
Vietnam,2020-03-16,Vietnam,16.0,108.2772,61.0,0.0,16.0,0.0,Asia
China/Anhui,2020-03-11,China,31.8257,117.2264,990.0,6.0,984.0,0.0,Asia
China/Fujian,2020-03-11,China,26.0789,117.9874,296.0,1.0,295.0,0.0,Asia
China/Qinghai,2020-03-11,China,35.7452,95.9956,18.0,0.0,18.0,0.0,Asia
China/Tibet,2020-03-11,China,31.6927,88.0924,1.0,0.0,1.0,0.0,Asia
China/Xinjiang,2020-03-11,China,41.1129,85.2401,76.0,3.0,73.0,0.0,Asia
China/Jiangxi,2020-03-12,China,27.614,115.7221,935.0,1.0,934.0,0.0,Asia
Bhutan,2020-03-13,Bhutan,27.5142,90.4336,1.0,0.0,0.0,0.0,Asia
China/Hebei,2020-03-13,China,39.549,116.1306,318.0,6.0,310.0,0.0,Asia
China/Shanxi,2020-03-13,China,37.5777,112.2922,133.0,0.0,133.0,0.0,Asia
Holy See,2020-03-13,Holy See,41.9029,12.4534,1.0,0.0,0.0,0.0,Europe
Nepal,2020-03-13,Nepal,28.3949,84.25,1.0,0.0,1.0,0.0,Asia
Togo,2020-03-13,Togo,8.6195,0.8248,1.0,0.0,0.0,0.0,Africa
Australia/From Diamond Princess,2020-03-14,Australia,35.4437,139.638,0.0,0.0,0.0,0.0,Oceania
Australia/Northern Territory,2020-03-14,Australia,-12.4634,130.8456,1.0,0.0,0.0,0.0,Oceania
China/Henan,2020-03-14,China,33.882,113.614,1273.0,22.0,1250.0,0.0,Asia
China/Hunan,2020-03-14,China,27.6104,111.7088,1018.0,4.0,1014.0,0.0,Asia
France/St Martin,2020-03-14,France,18.0708,-63.0501,2.0,0.0,0.0,0.0,Europe
Gabon,2020-03-14,Gabon,-0.8037,11.6094,1.0,0.0,0.0,0.0,Africa
Namibia,2020-03-14,Namibia,-22.9576,18.4904,2.0,0.0,0.0,0.0,Africa
Saint Vincent and the Grenadines,2020-03-14,Saint Vincent and the Grenadines,12.9843,-61.2872,1.0,0.0,0.0,0.0,Americas
Sudan,2020-03-14,Sudan,12.8628,30.2176,1.0,1.0,0.0,0.0,Africa
Suriname,2020-03-14,Suriname,3.9193,-56.0278,1.0,0.0,0.0,0.0,Americas
Antigua and Barbuda,2020-03-15,Antigua and Barbuda,17.0608,-61.7964,1.0,0.0,0.0,0.0,Americas
Canada/Prince Edward Island,2020-03-15,Canada,46.5107,-63.4168,1.0,0.0,0.0,0.0,Americas
China/Chongqing,2020-03-15,China,30.0572,107.874,576.0,6.0,570.0,0.0,Asia
China/Gansu,2020-03-15,China,37.8099,103.8343,133.0,2.0,91.0,0.0,Asia
China/Jiangsu,2020-03-15,China,32.9711,119.455,631.0,0.0,631.0,0.0,Asia
China/Tianjin,2020-03-15,China,39.3054,117.323,136.0,3.0,133.0,0.0,Asia
Equatorial Guinea,2020-03-15,Equatorial Guinea,1.6508,10.2679,1.0,0.0,0.0,0.0,Africa
France/French Polynesia,2020-03-15,France,-17.6797,149.4068,3.0,0.0,0.0,0.0,Europe
Guinea,2020-03-15,Guinea,9.9456,-9.6966,1.0,0.0,0.0,0.0,Africa
Maldives,2020-03-15,Maldives,3.2028,73.2207,13.0,0.0,0.0,0.0,Asia
Mauritania,2020-03-15,Mauritania,21.0079,10.9408,1.0,0.0,0.0,0.0,Africa
US/Guam,2020-03-15,US,13.4443,144.7937,3.0,0.0,0.0,0.0,Americas
Australia/Australian Capital Territory,2020-03-16,Australia,-35.4735,149.0124,2.0,0.0,0.0,0.0,Oceania
Australia/South Australia,2020-03-16,Australia,-34.9285,138.6007,29.0,0.0,3.0,0.0,Oceania
Australia/Tasmania,2020-03-16,Australia,-41.4545,147.3272,7.0,0.0,0.0,0.0,Oceania
Bahamas,2020-03-16,Bahamas,25.0343,-76.0,1.0,0.0,0.0,0.0,Americas
Belarus,2020-03-16,Belarus,53.7098,27.9534,36.0,0.0,3.0,0.0,Europe
Benin,2020-03-16,Benin,9.3077,2.3158,1.0,0.0,0.0,0.0,Africa
Bolivia,2020-03-16,Bolivia,-16.2902,-63.5887,11.0,0.0,0.0,0.0,Americas
Burkina Faso,2020-03-16,Burkina Faso,12.2383,-1.5616,15.0,0.0,0.0,0.0,Africa
Canada/British Columbia,2020-03-16,Canada,53.7267,-123.1207,103.0,4.0,4.0,0.0,Americas
Canada/Saskatchewan,2020-03-16,Canada,52.9399,-106.4509,7.0,0.0,0.0,0.0,Americas
Central African Republic,2020-03-16,Central African Republic,6.6111,20.9394,1.0,0.0,0.0,0.0,Africa
China/Hainan,2020-03-16,China,19.1959,109.7453,168.0,6.0,161.0,0.0,Asia
China/Inner Mongolia,2020-03-16,China,44.0935,113.9448,75.0,1.0,73.0,0.0,Asia
China/Jilin,2020-03-16,China,43.6661,126.1923,93.0,1.0,92.0,0.0,Asia
China/Ningxia,2020-03-16,China,37.2692,106.1655,75.0,0.0,75.0,0.0,Asia
China/Yunnan,2020-03-16,China,24.974,101.48700000000001,176.0,2.0,172.0,0.0,Asia
Congo,2020-03-16,Congo,-0.228,21.7587,1.0,0.0,0.0,0.0,Africa
Congo,2020-03-16,Congo,-0.228,21.7587,1.0,0.0,0.0,0.0,Africa
Ethiopia,2020-03-16,Ethiopia,9.145,40.4897,5.0,0.0,0.0,0.0,Africa
France/Mayotte,2020-03-16,France,-12.8275,45.166244,1.0,0.0,0.0,0.0,Europe
France/Saint Barthelemy,2020-03-16,France,17.9,-62.8333,3.0,0.0,0.0,0.0,Europe
French Guiana,2020-03-16,French Guiana,3.9339,-53.1258,11.0,0.0,0.0,0.0,Americas
Greenland,2020-03-16,Greenland,72.0,-40.0,1.0,0.0,0.0,0.0,Americas
Guam,2020-03-16,Guam,13.4443,144.7937,3.0,0.0,0.0,0.0,Oceania
Kenya,2020-03-16,Kenya,-0.0236,37.9062,3.0,0.0,0.0,0.0,Africa
Mayotte,2020-03-16,Mayotte,-12.8275,45.1662,1.0,0.0,0.0,0.0,Africa
Monaco,2020-03-16,Monaco,43.7384,7.4246,7.0,0.0,0.0,0.0,Europe
Qatar,2020-03-16,Qatar,25.3548,51.1839,439.0,0.0,4.0,0.0,Asia
San Marino,2020-03-16,San Marino,43.9424,12.4578,109.0,7.0,4.0,0.0,Europe
Somalia,2020-03-16,Somalia,5.152149,46.199616,1.0,0.0,0.0,0.0,Africa
South Africa,2020-03-16,South Africa,-30.5595,22.9375,62.0,0.0,0.0,0.0,Africa
UK/Cayman Islands,2020-03-16,UK,19.3133,-81.2546,1.0,1.0,0.0,0.0,Europe
UK/Channel Islands,2020-03-16,UK,49.3723,-2.3643509999999996,6.0,0.0,0.0,0.0,Europe
US/Arkansas,2020-03-16,US,34.969704,-90.63099988961538,22.0,0.0,0.0,0.0,Americas
US/Diamond Princess,2020-03-16,US,35.4437,139.638,47.0,0.0,0.0,0.0,Americas
US/District of Columbia,2020-03-16,US,38.90417773,-77.01655992,22.0,0.0,0.0,0.0,Americas
US/Iowa,2020-03-16,US,42.10310177116281,-91.47892485684207,23.0,0.0,0.0,0.0,Americas
US/Puerto Rico,2020-03-16,US,18.2208,-66.5901,5.0,0.0,0.0,0.0,Americas
US/Vermont,2020-03-16,US,44.159495798571434,-67.11913334769231,12.0,0.0,0.0,0.0,Americas
United Arab Emirates,2020-03-16,United Arab Emirates,24.0,54.0,98.0,0.0,23.0,0.0,Asia
Afghanistan,2020-03-17,Afghanistan,33.93911,67.71,22.0,0.0,1.0,0.0,Asia
Albania,2020-03-17,Albania,41.1533,20.1683,55.0,1.0,0.0,0.0,Europe
Algeria,2020-03-17,Algeria,28.0339,1.6596,60.0,4.0,12.0,0.0,Africa
Andorra,2020-03-17,Andorra,42.5063,1.5218,39.0,0.0,1.0,0.0,Europe
Argentina,2020-03-17,Argentina,-38.4161,-63.6167,68.0,2.0,3.0,0.0,Americas
Armenia,2020-03-17,Armenia,40.0691,45.0382,78.0,0.0,1.0,0.0,Asia
Aruba,2020-03-17,Aruba,12.5211,-69.9683,3.0,0.0,0.0,0.0,Americas
Australia/New South Wales,2020-03-17,Australia,-33.8688,151.2093,210.0,4.0,4.0,0.0,Oceania
Australia/Queensland,2020-03-17,Australia,-27.4698,153.4,78.0,0.0,8.0,0.0,Oceania
Australia/Victoria,2020-03-17,Australia,-37.8136,144.9631,94.0,0.0,8.0,0.0,Oceania
Australia/Western Australia,2020-03-17,Australia,-31.9505,115.8605,31.0,1.0,0.0,0.0,Oceania
Austria,2020-03-17,Austria,47.5162,14.5501,1332.0,3.0,1.0,0.0,Europe
Azerbaijan,2020-03-17,Azerbaijan,40.1431,47.5769,28.0,1.0,6.0,0.0,Asia
Bahrain,2020-03-17,Bahrain,26.0667,50.5577,228.0,1.0,81.0,0.0,Asia
Bangladesh,2020-03-17,Bangladesh,23.685,90.3563,10.0,0.0,3.0,0.0,Asia
Barbados,2020-03-17,Barbados,13.1939,-59.5432,2.0,0.0,0.0,0.0,Americas
Belgium,2020-03-17,Belgium,50.8333,4.469936,1243.0,10.0,1.0,0.0,Europe
Bosnia and Herzegovina,2020-03-17,Bosnia and Herzegovina,43.9159,17.6791,26.0,0.0,2.0,0.0,Europe
Brazil,2020-03-17,Brazil,-14.235,-51.9253,321.0,1.0,2.0,0.0,Americas
Brunei,2020-03-17,Brunei,4.5353,114.7277,56.0,0.0,0.0,0.0,Asia
Bulgaria,2020-03-17,Bulgaria,42.7339,25.4858,67.0,2.0,0.0,0.0,Europe
Cambodia,2020-03-17,Cambodia,12.5657,104.991,33.0,0.0,1.0,0.0,Asia
Cameroon,2020-03-17,Cameroon,3.8480000000000003,11.5021,10.0,0.0,0.0,0.0,Africa
Canada/Alberta,2020-03-17,Canada,53.9333,-116.5765,74.0,0.0,0.0,0.0,Americas
Canada/Grand Princess,2020-03-17,Canada,37.6489,-122.6655,8.0,0.0,0.0,0.0,Americas
Canada/Manitoba,2020-03-17,Canada,53.7609,-98.8139,8.0,0.0,0.0,0.0,Americas
Canada/New Brunswick,2020-03-17,Canada,46.5653,-66.4619,8.0,0.0,0.0,0.0,Americas
Canada/Newfoundland and Labrador,2020-03-17,Canada,53.1355,-57.6604,3.0,0.0,0.0,0.0,Americas
Canada/Nova Scotia,2020-03-17,Canada,44.682,-63.7443,7.0,0.0,0.0,0.0,Americas
Canada/Ontario,2020-03-17,Canada,51.2538,-85.3232,185.0,1.0,5.0,0.0,Americas
Canada/Quebec,2020-03-17,Canada,52.9399,-73.5491,74.0,0.0,0.0,0.0,Americas
Chile,2020-03-17,Chile,-35.6751,-71.543,201.0,0.0,0.0,0.0,Americas
China/Beijing,2020-03-17,China,40.1824,116.4142,456.0,8.0,369.0,0.0,Asia
China/Guangdong,2020-03-17,China,23.3417,113.4244,1364.0,8.0,1307.0,0.0,Asia
China/Guangxi,2020-03-17,China,23.8298,108.7881,253.0,2.0,248.0,0.0,Asia
China/Guizhou,2020-03-17,China,26.8154,106.8748,147.0,2.0,144.0,0.0,Asia
China/Heilongjiang,2020-03-17,China,47.862,127.7615,482.0,13.0,456.0,0.0,Asia
China/Hong Kong,2020-03-17,China,22.3,114.2,162.0,4.0,88.0,0.0,Asia
China/Hubei,2020-03-17,China,30.9756,112.2707,67799.0,3111.0,56003.0,0.0,Asia
China/Liaoning,2020-03-17,China,41.2956,122.6085,125.0,1.0,120.0,0.0,Asia
China/Macau,2020-03-17,China,22.1667,113.55,12.0,0.0,10.0,0.0,Asia
China/Shaanxi,2020-03-17,China,35.1917,108.8701,246.0,3.0,236.0,0.0,Asia
China/Shandong,2020-03-17,China,36.3427,118.1498,761.0,7.0,746.0,0.0,Asia
China/Shanghai,2020-03-17,China,31.202,121.4491,358.0,3.0,325.0,0.0,Asia
China/Sichuan,2020-03-17,China,30.6171,102.7103,540.0,3.0,520.0,0.0,Asia
China/Zhejiang,2020-03-17,China,29.1832,120.0934,1232.0,1.0,1216.0,0.0,Asia
Colombia,2020-03-17,Colombia,4.5709,-74.2973,65.0,0.0,1.0,0.0,Americas
Congo,2020-03-17,Congo,-0.228,21.7587,3.0,0.0,0.0,0.0,Africa
Congo,2020-03-17,Congo,-0.228,21.7587,3.0,0.0,0.0,0.0,Africa
Costa Rica,2020-03-17,Costa Rica,9.7489,-83.7534,41.0,0.0,0.0,0.0,Americas
Cote d'Ivoire,2020-03-17,Cote d'Ivoire,7.54,-5.5471,5.0,0.0,1.0,0.0,Africa
Croatia,2020-03-17,Croatia,45.1667,15.5,65.0,0.0,4.0,0.0,Europe
Cuba,2020-03-17,Cuba,22.0,-77.78116700000001,5.0,0.0,0.0,0.0,Americas
Cyprus,2020-03-17,Cyprus,35.1264,33.4299,46.0,0.0,0.0,0.0,Asia
Czech Republic,2020-03-17,Czech Republic,49.8175,15.473,396.0,0.0,3.0,0.0,Europe
Denmark/Denmark,2020-03-17,Denmark,56.2639,9.5018,977.0,4.0,1.0,0.0,Europe
Denmark/Faroe Islands,2020-03-17,Denmark,61.8926,-6.9118,47.0,0.0,0.0,0.0,Europe
